. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
1.91E-05,0.103948116,0.719935179,0.808882236,1.143583059,1.257866144,0.493549109,0.583836079,0.39303112,0.473683119,1.399928093,1.24003005,1.30382514,1.025611162,1.111698151,0.959948063,1.041930199,0.287953138,0.360351086,0.105077982,0.100517988,0.22638607,0.240012884,0.065663099,0.117971897,0.096446991,0.159898043,0.256402969,0.113332033,0.11015296,0.225046158,0.233047962,0.069767952,0.146167994,0.045958996
2.12E-05,0.073072195,0.639806032,0.719926119,1.023942232,1.119648218,0.303981066,0.431712151,0.255959034,0.323563099,1.247884035,1.09583807,1.159850121,0.90490818,0.991876125,0.839991093,0.927696228,0.156933069,0.231855154,0.099025965,0.048022032,0.335824966,0.200185061,0.064917088,0.119034052,0.071895838,0.152045965,0.158782959,0.091707945,0.108149052,0.288213968,0.207770109,0.064179897,0.127772093,0.040201902
2.50E-05,0.099436998,0.615725994,0.695505142,1.039277077,1.119458199,0.391551018,0.527469158,0.319403172,0.415449142,1.303150177,1.135270119,1.207086086,0.903164148,0.999455214,0.831611156,0.931106091,0.191577196,0.287467003,0.127825975,0.072147846,0.224174976,0.215885162,0.071552992,0.136112928,0.095993042,0.167880058,0.188030005,0.12798214,0.112020016,0.168035984,0.235600948,0.068349123,0.120002985,0.087627888
2.00E-05,0.095873117,0.79194808,0.887859106,1.231836081,1.320662022,0.35995698,0.455875158,0.295991182,0.373702049,1.586838961,1.391946077,1.470736027,1.095944166,1.19178319,1.007964134,1.127540112,0.143967152,0.231714964,0.152024031,0.063965797,0.4319911,0.216016054,0.087980032,0.135891914,0.160109997,0.194892883,0.135841846,0.141987085,0.082173109,0.431983948,0.239681005,0.064243078,0.128878832,0.150074005
1.69E-05,0.096361876,0.704225063,0.792512894,1.194547892,1.30588603,0.400245905,0.552509069,0.320406914,0.424072981,1.512418032,1.340656996,1.400279999,1.108290911,1.192225933,0.976433992,1.088301897,0.192623854,0.280048847,0.12778306,0.079838991,0.303979158,0.272208929,0.131856918,0.086256981,0.146109104,0.171761036,0.183686972,0.144024134,0.128436089,0.240003824,0.295789003,0.103924036,0.113660097,0.094393969
2.41E-05,0.087704897,0.681433916,0.751678944,1.11408186,1.216165066,0.455822945,0.559553862,0.367819071,0.464732885,1.391741991,1.218430996,1.295672894,0.999780893,1.103693962,0.911781073,1.030639887,0.23980093,0.351573944,0.128018141,0.088003874,0.225610971,0.230347157,0.087999821,0.114300966,0.104349136,0.173310995,0.263869047,0.113158941,0.094820976,0.192125082,0.278960943,0.073054075,0.112471104,0.079507828
2.00E-05,0.111900091,0.735980988,0.807929039,1.154237032,1.263906956,0.51198411,0.615812063,0.423966885,0.527410984,1.463949919,1.287892103,1.359862089,1.023977041,1.143821955,0.944035053,1.055826902,0.255963087,0.359886885,0.168003798,0.088017225,0.223996878,0.208054066,0.079941988,0.130259991,0.133655071,0.176057816,0.247986794,0.167524099,0.088401079,0.192116976,0.247897863,0.087995052,0.120085001,0.095955133
1.98E-05,0.103854895,0.848225832,0.935869932,1.363355875,1.463941813,0.639711857,0.735890865,0.527840853,0.623857975,1.633513927,1.480337858,1.543859005,1.234506845,1.351873875,1.136000872,1.279893875,0.360008001,0.465078831,0.167832851,0.111871004,0.208513975,0.28777504,0.098505974,0.12884903,0.116981983,0.153176069,0.361223936,0.158779144,0.11203289,0.199979067,0.344023943,0.07198,0.112067938,0.079917192
2.10E-05,0.103965998,1.266463995,1.35187912,1.697247982,1.834375143,0.727964163,0.883563042,0.484208107,0.551886082,2.047931194,1.83163619,1.903841019,1.567660093,1.680783987,1.487970114,1.614719152,0.217270136,0.279993057,0.266937971,0.243756056,0.538499832,0.221506119,0.07968998,0.129587889,0.134388208,0.216295004,0.17602706,0.271893024,0.33167696,0.468316078,0.262840033,0.066064835,0.153591156,0.069465876
1.98E-05,0.104139805,0.712136984,0.792059898,1.13614893,1.204470873,0.476442814,0.575918913,0.390280962,0.473690987,1.400154829,1.222197771,1.296122789,0.984003782,1.096064806,0.927768946,1.024081945,0.280006886,0.374083996,0.110274076,0.086161852,0.23569417,0.215631962,0.056234837,0.152145147,0.086048841,0.177957058,0.269944191,0.099606991,0.102227926,0.216140985,0.232022047,0.071982861,0.108406067,0.091651917
2.10E-05,0.119890928,0.759981871,0.839668036,1.180263996,1.271854877,0.536149025,0.639866829,0.432966948,0.51986599,1.44797802,1.279877901,1.367600918,1.047950029,1.159849882,0.96795392,1.097321987,0.320012808,0.448554039,0.11295414,0.103182077,0.223832846,0.20797205,0.079996109,0.132313967,0.099613905,0.168100119,0.328663111,0.071311951,0.120000839,0.199801207,0.257653952,0.062527895,0.112004995,0.09574604
1.91E-05,0.095896006,0.736015081,0.801207066,1.231921196,1.335652113,0.487808228,0.583901167,0.386845112,0.463848114,1.559978008,1.383674145,1.467000008,1.096016169,1.207691193,0.968080044,1.066796064,0.272044182,0.360007048,0.11480093,0.100963116,0.248206854,0.232064962,0.127936125,0.135905027,0.151752949,0.176303864,0.264111042,0.103841066,0.120053053,0.217305899,0.265588999,0.140895128,0.12796092,0.131347895
2.00E-05,0.13618207,0.744129181,0.856177092,1.192238092,1.296671152,0.392246962,0.514472008,0.344285965,0.431602001,1.445687056,1.272291183,1.352025986,1.064290047,1.160151005,0.992262125,1.096143961,0.184327126,0.280165195,0.159958839,0.047960997,0.351882219,0.248132944,0.072027922,0.127948046,0.080053091,0.173395872,0.143983126,0.151436806,0.082870007,0.341705084,0.239966869,0.064007044,0.136520147,0.055354834
2.00E-05,0.127844095,0.735929012,0.855791092,1.202709198,1.287828207,0.400537014,0.503663063,0.335932016,0.383772135,1.455765009,1.298613071,1.36781621,1.08813405,1.199221134,1.007928133,1.111808062,0.191977024,0.247839212,0.143954992,0.064604998,0.335391998,0.271999121,0.080205917,0.114575148,0.095903873,0.157151937,0.119995117,0.135932922,0.119890928,0.352128029,0.25601697,0.087413073,0.088607073,0.079988003
1.88E-05,0.09586978,0.823898792,0.90384984,1.255672932,1.415803909,0.502216816,0.615871906,0.402886868,0.484262943,1.479958773,1.35194397,1.439677,1.151945829,1.239831924,1.079958916,1.199845791,0.285643816,0.359863997,0.117243052,0.099329948,0.321681976,0.256060123,0.071986914,0.103727102,0.096271038,0.128014803,0.263994217,0.124398947,0.131608963,0.287977934,0.295995951,0.039986134,0.175971985,0.023873091
2.00E-05,0.103751183,0.711956978,0.831864119,1.153519154,1.239840031,0.422234058,0.554731131,0.322230101,0.407849073,1.407550097,1.271828175,1.351848125,1.039937973,1.136998177,0.970420122,1.071480036,0.215810061,0.311923981,0.10642004,0.100003958,0.289722919,0.258463144,0.069517851,0.113581181,0.118309021,0.135721922,0.208172798,0.095925093,0.146882057,0.277132988,0.239615917,0.065518141,0.102841854,0.112008095
2.00E-05,0.155520916,0.951965094,1.047820091,1.367939949,1.452574968,0.615937948,0.727694988,0.535984039,0.637820005,1.567903042,1.439943075,1.527700901,1.215970039,1.31972003,1.18644309,1.303837061,0.399712086,0.487909079,0.136271954,0.079953909,0.336027145,0.234477997,0.029526949,0.15196991,0.072003126,0.127959967,0.332388163,0.149910927,0.089874983,0.320125103,0.25601697,0.015882969,0.132854939,0.075125933
2.00E-05,0.119872093,0.727991104,0.799860954,1.184772968,1.255867958,0.391983032,0.487895966,0.319991112,0.403331995,1.448132992,1.303956032,1.415851116,1.068150997,1.159866095,0.968902111,1.047878027,0.170735121,0.239614964,0.149255991,0.07199192,0.336008072,0.240911007,0.099248886,0.116621971,0.119183064,0.14417696,0.11974287,0.163717031,0.084563971,0.311964989,0.248017073,0.111988068,0.096001863,0.159983158
2.00E-05,0.063930035,0.525350094,0.60007596,0.895843983,1.023736,0.328003883,0.424109936,0.276324034,0.341939926,1.107161045,1.000170946,1.088087082,0.800024986,0.88005209,0.728158951,0.831928015,0.136000872,0.20005393,0.140323162,0.05167985,0.19734621,0.202808857,0.071866035,0.095818996,0.104326963,0.106990099,0.136123896,0.141885996,0.08217001,0.175966024,0.231852055,0.048124075,0.14368391,0.064351082
3.89E-05,0.081640005,0.597341776,0.649621964,1.000946999,1.073635817,0.353767872,0.489947796,0.297944784,0.369271994,1.217887878,1.129832983,1.221453905,0.889792919,0.996735811,0.814709902,0.930241823,0.129618883,0.217702866,0.168325901,0.055823088,0.243573904,0.217368126,0.075083017,0.111154079,0.128885984,0.088054895,0.13606286,0.151569128,0.120675802,0.159674168,0.28061986,0.066493988,0.076900005,0.147818089
1.91E-05,0.095867157,0.799987078,0.896020174,1.247907162,1.359834194,0.487998009,0.599865198,0.423845053,0.503619194,1.539294004,1.401054144,1.511840105,1.151984215,1.25518322,1.040035009,1.191864014,0.279932022,0.384074211,0.143913031,0.064152956,0.311989069,0.240047932,0.111949205,0.095922947,0.153146982,0.138239861,0.288207054,0.119544983,0.096246004,0.296154976,0.29584384,0.063319206,0.104650974,0.152005911
2.10E-05,0.079884052,0.615787983,0.712054968,1.599923849,1.735844851,0.397016048,0.512135029,0.296862841,0.400837898,1.895962,1.760020971,1.839869976,1.499686956,1.610028982,1.392138004,1.511379957,0.16395092,0.255863905,0.132911921,0.100153208,0.218771935,0.776350021,0.107548952,0.100236893,0.160097122,0.135941029,0.175979853,0.144973993,0.111297131,0.199919939,0.799324989,0.098649025,0.125815868,0.104025126
2.12E-05,0.095849037,0.800029039,0.899681091,1.351908207,1.503528118,0.384458065,0.487691164,0.295938015,0.401148081,1.615931034,1.487913132,1.599483013,1.182872057,1.263862133,1.05591321,1.167825222,0.200989008,0.271829128,0.094949007,0.08852005,0.415570974,0.255884171,0.126958847,0.16903615,0.136004925,0.128017902,0.175980091,0.129318953,0.086543083,0.411989927,0.268144131,0.096036911,0.239665985,0.095954895
1.60E-05,0.087893009,0.648166895,0.751945972,1.179646969,1.247866869,0.392056942,0.511960983,0.304085016,0.399760962,1.58393693,1.407929897,1.519831896,1.000005007,1.175884962,0.91199708,1.039888859,0.192086935,0.277848005,0.111998081,0.087971926,0.256109953,0.263830185,0.088007927,0.179641962,0.228282928,0.176007032,0.189954996,0.121912956,0.112200022,0.239984989,0.287942886,0.135996103,0.071981907,0.271965027
2.10E-05,0.087523937,0.752001047,0.799744129,1.336622,1.436449051,0.423418045,0.535845041,0.352039099,0.454462051,1.55183506,1.455976009,1.575606108,1.20787406,1.303792,1.137396097,1.241813898,0.239856005,0.356010914,0.112183094,0.071378946,0.328583002,0.38539505,0.070477962,0.12874794,0.11935401,0.095859051,0.268486977,0.098451138,0.08138299,0.263899088,0.442069769,0.061978102,0.132657051,0.139157057
2.00E-05,0.09590888,0.584021091,0.680119991,1.036073923,1.103883982,0.360230923,0.479995966,0.287734985,0.364204884,1.239811897,1.135963917,1.271751881,0.895992994,1.015899897,0.819508076,0.943902016,0.160036087,0.255918026,0.127698898,0.072495937,0.223790169,0.235486984,0.076484919,0.140080929,0.099889994,0.10384798,0.160009146,0.108286858,0.115791082,0.200124025,0.263782024,0.071997881,0.087984085,0.167867899
2.00E-05,0.096081018,0.624181032,0.736073971,1.503929853,1.600044012,0.384172916,0.504081011,0.305310011,0.408107996,1.712177992,1.625272989,1.752079964,0.992187023,1.160041809,0.880153894,1.024051905,0.143975019,0.238703966,0.161334991,0.078862906,0.240008116,0.255972862,0.112033129,0.51174283,0.121343136,0.086905003,0.142622948,0.16940403,0.095973015,0.23199296,0.287977934,0.135989904,0.440002203,0.152035952
2.10E-05,0.111852169,0.671961069,0.767822981,1.123254061,1.207926989,0.408097029,0.553884983,0.319978952,0.412302017,1.372756958,1.247630119,1.407813072,0.983947992,1.087882996,0.90695715,1.039849043,0.191809177,0.275468111,0.128169775,0.088118076,0.26386404,0.23499608,0.076990843,0.139306068,0.124376059,0.125126839,0.163615942,0.136833906,0.141582966,0.213937998,0.272026062,0.048033953,0.120043993,0.199886084
2.00E-05,0.080051899,0.745208025,0.8079741,1.144736052,1.240075111,0.479542971,0.562468052,0.367754936,0.467061996,1.377089977,1.244249105,1.359822035,1.023976088,1.119843006,0.935968876,1.045098066,0.288003922,0.383663893,0.079751015,0.111788034,0.265665054,0.190760851,0.088007212,0.120759964,0.099513054,0.132840872,0.303611994,0.083398104,0.095406055,0.245506048,0.237123966,0.07474494,0.120232105,0.119746923
1.91E-05,0.111828089,0.695983887,0.799824953,1.168065071,1.231829882,0.473819971,0.56830287,0.368691921,0.477571964,1.399904966,1.255783081,1.416133881,1.039757013,1.1198771,0.943960905,1.063443899,0.223788023,0.303953886,0.144903898,0.10512805,0.222163916,0.247977018,0.095796108,0.128308058,0.08771801,0.144121885,0.192125797,0.173618078,0.090730906,0.231522083,0.263618946,0.056433201,0.111952782,0.184303999
2.00E-05,0.100121975,0.992045879,1.076442003,1.44002986,1.519852877,0.583984852,0.695891857,0.461706877,0.551651955,1.664063931,1.54397583,1.675577879,1.303977013,1.375677824,1.223918915,1.325542927,0.24761796,0.31191802,0.214088917,0.122277975,0.408061028,0.231873035,0.080058098,0.136052847,0.103945971,0.1200881,0.211796045,0.239733934,0.144239902,0.380550146,0.249100924,0.050134897,0.144175053,0.155725002
1.81E-05,0.064332962,0.52811408,0.643903971,1.120244026,1.216333151,0.294231176,0.408056974,0.22715497,0.320131063,1.352430105,1.243684053,1.375878096,0.968249083,1.025616169,0.895881176,0.994044065,0.12025404,0.20836997,0.10690093,0.067076206,0.233882904,0.367767096,0.072367907,0.151994944,0.123440027,0.108746052,0.144037008,0.111761093,0.087925911,0.235846996,0.350140095,0.031572104,0.190716982,0.159544945
1.79E-05,0.079896927,1.152520895,1.271886826,1.60756588,1.711319923,0.447988987,0.599894047,0.338330984,0.423741817,1.852233887,1.741253853,1.839607,1.488103867,1.55102396,1.375957012,1.492687941,0.191882849,0.27984786,0.146448135,0.109658003,0.704531908,0.223436117,0.112146854,0.119462013,0.133687973,0.110980034,0.199950933,0.143893957,0.176152229,0.671992779,0.220801115,0.05833602,0.160295963,0.128287077
1.69E-05,0.115469933,0.736416817,0.830649853,1.184558868,1.240438938,0.398969889,0.524778843,0.296702862,0.414902925,1.44560504,1.264195919,1.408439875,1.04856205,1.129928827,0.952327013,1.064610004,0.184412956,0.232368946,0.112289906,0.102267027,0.337446928,0.215910196,0.096235037,0.135996819,0.079637051,0.181409121,0.116899014,0.182533979,0.109875917,0.30587101,0.233960152,0.065318823,0.110510111,0.168000937
2.00E-05,0.086002111,0.783054113,0.882534981,1.222695112,1.318710089,0.43060112,0.558578968,0.352360964,0.451377153,1.455404997,1.323496103,1.449612141,1.086387157,1.183495998,1.006680012,1.126536131,0.25447607,0.294614077,0.097884893,0.078240156,0.352452993,0.223625898,0.079707146,0.136307955,0.100800991,0.131908894,0.208611965,0.156763077,0.107201815,0.323956013,0.24400115,0.056959867,0.13521409,0.130902052
1.81E-05,0.087996006,0.670971155,0.743957043,2.416309118,2.523571014,0.43853116,0.535845041,0.322652102,0.416139126,2.658313036,2.549719095,2.697317123,2.257364035,2.36008811,2.056209087,2.184115171,0.19207716,0.296133995,0.130574942,0.115879059,0.232439995,1.385237932,0.201154947,0.158945084,0.133409977,0.108593941,0.208137989,0.120005131,0.119705915,0.208112001,1.440158129,0.175972939,0.163482904,0.173746109
1.98E-05,0.087288857,0.861863852,0.961812973,1.311781883,1.447583914,0.383747816,0.503601789,0.303956985,0.399716854,1.62678194,1.463779926,1.608603954,1.183656931,1.300565958,1.087986946,1.223856926,0.200003862,0.263705015,0.103953123,0.079790831,0.478116035,0.226123095,0.095669985,0.128124952,0.151998043,0.163002014,0.176416159,0.136011839,0.103884935,0.458211184,0.262043953,0.076709032,0.147017956,0.161020041
1.98E-05,0.094403982,0.813092947,0.897057772,1.27045083,1.382648945,0.403798819,0.531101942,0.302376986,0.39851284,1.495830774,1.387311935,1.550384998,1.134472847,1.230364799,1.062303782,1.150105953,0.182214975,0.265590906,0.12016201,0.101421833,0.409294128,0.249210835,0.072169065,0.135977983,0.116861105,0.108518839,0.171186924,0.132921934,0.132589102,0.36595583,0.253048182,0.080258846,0.152284145,0.167736053
2.00E-05,0.081169128,1.07212615,1.1610291,1.520137072,1.608428955,0.631984949,0.72784996,0.546218157,0.615774155,1.743934155,1.626682043,1.792576075,1.40023303,1.488038063,1.303935051,1.405210972,0.446460962,0.527744055,0.099757195,0.085766792,0.440141201,0.231808901,0.096297979,0.119904041,0.106544971,0.117252111,0.446574926,0.0880301,0.112075806,0.43317914,0.244181871,0.082827091,0.120390892,0.18414712
2.00E-05,0.063710213,0.903978109,1.025581121,1.439939022,1.543695211,0.399801016,0.511929035,0.303978205,0.426377058,1.679964066,1.573944092,1.735845089,1.295357227,1.407590151,1.199946165,1.327299118,0.167855024,0.255861044,0.13612318,0.095822811,0.504177094,0.295968056,0.095411062,0.144581795,0.13400507,0.106019974,0.192150831,0.170516014,0.085551977,0.513652086,0.301717997,0.080291033,0.136105061,0.192149878
2.10E-05,0.087871075,0.711910963,0.810747147,1.167698145,1.258121014,0.460399151,0.577826023,0.345142126,0.431633949,1.431993008,1.295964003,1.487864971,1.031966925,1.135868073,0.951859951,1.071891069,0.247836113,0.327629089,0.097306013,0.115257025,0.251511812,0.239948988,0.080106974,0.13573122,0.128265858,0.136029005,0.239758015,0.10400486,0.146192074,0.232921124,0.261143923,0.063977003,0.122252941,0.229743958
2.10E-05,0.112170935,0.911718845,1.060037851,1.383773804,1.511729956,0.478194952,0.607870817,0.378755808,0.455913782,1.642552853,1.527905941,1.703854799,1.24779582,1.351897001,1.193133831,1.295719862,0.212383986,0.280008793,0.166371822,0.099439144,0.433523893,0.281414986,0.054661989,0.135977983,0.144132137,0.114646912,0.167837858,0.175904989,0.151957035,0.452167034,0.235682011,0.056177139,0.159832954,0.192124844
2.00E-05,0.104481936,0.840015888,0.935580969,1.321502924,1.423862934,0.469857931,0.575697899,0.369458914,0.475251913,1.61735487,1.471966982,1.671891928,1.175957918,1.255889893,1.067899942,1.202255964,0.263837814,0.335506916,0.105621099,0.100399017,0.370157957,0.227884054,0.108057976,0.145545006,0.150464058,0.145387888,0.231024981,0.139744997,0.100445986,0.35988307,0.266674995,0.053633928,0.167973042,0.248028994
