. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.38E-05,0.098981857,0.913801908,1.015730858,1.829110861,1.976058006,0.552311897,0.697305918,0.298583984,0.416019917,2.06424284,1.880061865,1.994376898,1.640094995,1.848176956,1.224279881,1.359985828,0.136226892,0.216020823,0.162357092,0.253727913,0.361490011,0.310477972,0.415815115,0.189015865,0.050951004,0.184180975,0.117038965,0.199999094,0.281286001,0.31842494,0.344254971,0.488191128,0.12788105,0.018318892
2.60E-05,0.143900156,1.079970121,1.175951004,1.77583003,1.887940168,0.823930979,0.911797047,0.520218134,0.631812096,2.05598402,1.848051071,1.974902153,1.584071159,1.815943003,1.383872986,1.509839058,0.327723026,0.415989161,0.192495108,0.303712845,0.256039143,0.303902864,0.200198174,0.191758871,0.072221041,0.207932949,0.272089005,0.215822935,0.279984951,0.264153957,0.333888054,0.306103945,0.071997166,0.086961985
2.00E-05,0.120059967,0.728117943,0.815896988,1.343934059,1.488031864,0.492796898,0.615894079,0.303979874,0.423924923,1.663933992,1.463937998,1.573261976,1.232059002,1.375904083,1.015985012,1.16118288,0.15196991,0.223885059,0.152009964,0.188817024,0.235321045,0.287867069,0.21607399,0.111875057,0.120003939,0.199995995,0.103825092,0.200039864,0.191969156,0.200002909,0.345285892,0.214721203,0.112127781,0.085230112
2.10E-05,0.165542841,1.319967031,1.447918892,2.07978797,2.215739965,0.783861876,0.903789043,0.496057987,0.607950926,2.351814985,2.143846989,2.255903006,1.919792891,2.095657825,1.76218605,1.86377883,0.279999971,0.375952959,0.216058016,0.287803888,0.536105156,0.442219019,0.15760684,0.159995079,0.064059019,0.207967997,0.210410118,0.231997967,0.295838118,0.544129848,0.415859938,0.231878996,0.12008214,0.04016304
2.00E-05,0.132858038,0.757100105,0.828637123,1.253125906,1.420824051,0.508948088,0.629010916,0.332926035,0.445007086,1.512614965,1.319648981,1.436738968,1.112822056,1.312537909,0.96508193,1.076930046,0.149378061,0.205034971,0.183547974,0.176022053,0.248152018,0.207981825,0.147740126,0.14030385,0.066523075,0.192965984,0.072176933,0.239972115,0.18400383,0.199626207,0.248292923,0.235607862,0.108286142,0.015914917
3.00E-05,0.149765968,0.885914087,0.973656893,1.773725986,1.933625937,0.598500013,0.741394997,0.399004936,0.533627987,2.429749012,2.117913008,2.245963097,1.645708084,1.830333948,1.157730103,1.293560028,0.221760035,0.301675081,0.177244902,0.199495077,0.287414074,0.271816015,0.487977982,0.128017902,0.344187021,0.311836004,0.151909113,0.231952906,0.20776701,0.232261896,0.319903135,0.53677392,0.103291988,0.31233716
2.60E-05,0.13608098,0.752022982,0.823815107,1.320321083,1.455919981,0.479928017,0.623627901,0.311866045,0.431693077,1.635536909,1.419872046,1.53668499,1.183885098,1.367765903,0.991672039,1.121124029,0.168061972,0.239940882,0.143804073,0.168061972,0.272094965,0.239649057,0.192213058,0.136435986,0.099550962,0.215664864,0.103859901,0.191752195,0.191934824,0.200187206,0.297308922,0.246641874,0.088154078,0.080765009
1.91E-05,0.154278994,0.986716032,1.096534014,1.712283134,1.850410938,0.618554115,0.746639013,0.378759146,0.530616045,2.044517994,1.818730116,1.946344137,1.497090101,1.690540075,1.258697033,1.402323961,0.218537092,0.282621145,0.160222054,0.23979497,0.368161917,0.271981001,0.238393068,0.215193033,0.106446981,0.225787878,0.128342152,0.2479949,0.216022968,0.349895,0.305789948,0.288216114,0.159870863,0.095933199
2.31E-05,0.134411097,0.853389025,0.94916296,1.346956015,1.461370945,0.557300091,0.701394081,0.373454094,0.493366003,1.589463949,1.396480083,1.509376049,1.181333065,1.381230116,1.061327934,1.165214062,0.197500944,0.285273075,0.17595315,0.183845997,0.296088934,0.20793891,0.120005131,0.16562295,0.049524069,0.192983866,0.150861979,0.208092928,0.208028078,0.247768879,0.216051102,0.216016054,0.080140829,0.048005104
2.00E-05,0.159379005,1.007806063,1.143708944,1.711848021,1.84787488,0.535806894,0.655727863,0.358330965,0.45866704,2.543762922,1.804939985,1.905534983,1.572546959,1.767868042,1.415768862,1.559854984,0.207792044,0.271847963,0.150538921,0.177475929,0.471999168,0.407962799,0.156778097,0.139301062,0.093091965,0.738822937,0.112468958,0.186819077,0.197060823,0.487981081,0.41614604,0.208013058,0.080006838,0.057660103
